Issue key,Version,
HIVE-21036,4.0.0,ql/src/java/org/apache/hadoop/hive/ql/txn/compactor/Worker.java;standalone-metastore/metastore-common/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/OpenTxnRequest.java;standalone-metastore/metastore-common/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/TxnType.java;standalone-metastore/metastore-common/src/main/java/org/apache/hadoop/hive/metastore/HiveMetaStoreClient.java;standalone-metastore/metastore-common/src/main/java/org/apache/hadoop/hive/metastore/IMetaStoreClient.java;standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/txn/TxnHandler.java;standalone-metastore/metastore-server/src/test/java/org/apache/hadoop/hive/metastore/HiveMetaStoreClientPreCatalog.java;standalone-metastore/metastore-server/src/test/java/org/apache/hadoop/hive/metastore/TestHiveMetaStoreTxns.java
HIVE-21035,4.0.0,ql/src/java/org/apache/hadoop/hive/ql/exec/spark/SparkUtilities.java;ql/src/test/org/apache/hadoop/hive/ql/exec/spark/TestSparkUtilities.java
HIVE-21022,4.0.0,standalone-metastore/metastore-common/src/main/java/org/apache/hadoop/hive/common/ZooKeeperHiveHelper.java;standalone-metastore/metastore-server/src/test/java/org/apache/hadoop/hive/metastore/MetaStoreTestUtils.java;standalone-metastore/metastore-server/src/test/java/org/apache/hadoop/hive/metastore/TestRemoteHiveMetaStoreZK.java;standalone-metastore/metastore-server/src/test/java/org/apache/hadoop/hive/metastore/TestRemoteHiveMetaStoreZKBindHost.java;standalone-metastore/metastore-server/src/test/java/org/apache/hadoop/hive/metastore/TestRemoteHiveMetaStoreZK.java;standalone-metastore/metastore-server/src/test/java/org/apache/hadoop/hive/metastore/TestRemoteHiveMetaStoreZKBindHost.java
HIVE-21019,4.0.0,
HIVE-20989,4.0.0,service/src/java/org/apache/hive/service/cli/CLIService.java;service/src/java/org/apache/hive/service/cli/operation/Operation.java
HIVE-20988,4.0.0,ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/RelOptHiveTable.java
HIVE-20969,4.0.0,ql/src/java/org/apache/hadoop/hive/ql/exec/spark/HiveSparkClientFactory.java;ql/src/java/org/apache/hadoop/hive/ql/session/SessionState.java;ql/src/test/org/apache/hadoop/hive/ql/exec/spark/session/TestSparkSessionManagerImpl.java
HIVE-20955,4.0.0,druid-handler/src/java/org/apache/hadoop/hive/druid/io/DruidVectorizedWrapper.java;ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/rules/HiveExpandDistinctAggregatesRule.java
HIVE-20953,4.0.0,itests/hive-unit/src/test/java/org/apache/hadoop/hive/ql/parse/TestReplicationScenariosAcrossInstances.java;ql/src/java/org/apache/hadoop/hive/ql/exec/FunctionTask.java
HIVE-20948,4.0.0,ql/src/java/org/apache/hadoop/hive/ql/exec/FileSinkOperator.java;ql/src/java/org/apache/hadoop/hive/ql/exec/tez/SplitGrouper.java;ql/src/java/org/apache/hadoop/hive/ql/io/AcidUtils.java;ql/src/java/org/apache/hadoop/hive/ql/plan/FileSinkDesc.java;ql/src/java/org/apache/hadoop/hive/ql/txn/compactor/CompactorMR.java;ql/src/java/org/apache/hadoop/hive/ql/txn/compactor/MajorQueryCompactor.java;ql/src/java/org/apache/hadoop/hive/ql/txn/compactor/MinorQueryCompactor.java;ql/src/java/org/apache/hadoop/hive/ql/txn/compactor/QueryCompactor.java
HIVE-20926,4.0.0,ql/src/java/org/apache/hadoop/hive/ql/parse/TezCompiler.java;storage-api/src/java/org/apache/hive/common/util/BloomKFilter.java
HIVE-20916,4.0.0,itests/hcatalog-unit/src/test/java/org/apache/hive/hcatalog/listener/TestDbNotificationListener.java;standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/messaging/json/JSONCreateDatabaseMessage.java
HIVE-20915,4.0.0,ql/src/java/org/apache/hadoop/hive/ql/optimizer/SortedDynPartitionOptimizer.java;ql/src/java/org/apache/hadoop/hive/ql/parse/MapReduceCompiler.java;ql/src/java/org/apache/hadoop/hive/ql/parse/TaskCompiler.java;ql/src/java/org/apache/hadoop/hive/ql/parse/spark/SparkCompiler.java;ql/src/test/org/apache/hadoop/hive/ql/TestTxnNoBuckets.java
HIVE-20911,4.0.0,common/src/java/org/apache/hadoop/hive/common/FileUtils.java;common/src/java/org/apache/hadoop/hive/conf/HiveConf.java;itests/hive-unit/src/test/java/org/apache/hadoop/hive/ql/parse/BaseReplicationAcrossInstances.java;itests/hive-unit/src/test/java/org/apache/hadoop/hive/ql/parse/TestReplTableMigrationWithJsonFormat.java;itests/hive-unit/src/test/java/org/apache/hadoop/hive/ql/parse/TestReplicationScenarios.java;itests/hive-unit/src/test/java/org/apache/hadoop/hive/ql/parse/TestReplicationScenariosAcrossInstances.java;itests/hive-unit/src/test/java/org/apache/hadoop/hive/ql/parse/TestReplicationScenariosExternalTables.java;itests/hive-unit/src/test/java/org/apache/hadoop/hive/ql/parse/TestReplicationScenariosIncrementalLoadAcidTables.java;itests/hive-unit/src/test/java/org/apache/hadoop/hive/ql/parse/TestReplicationWithTableMigration.java;itests/hive-unit/src/test/java/org/apache/hadoop/hive/ql/parse/WarehouseInstance.java;ql/src/java/org/apache/hadoop/hive/ql/Context.java;ql/src/java/org/apache/hadoop/hive/ql/exec/TaskFactory.java;ql/src/java/org/apache/hadoop/hive/ql/exec/repl/ExternalTableCopyTaskBuilder.java;ql/src/java/org/apache/hadoop/hive/ql/exec/repl/ReplDumpTask.java;ql/src/java/org/apache/hadoop/hive/ql/exec/repl/ReplExternalTables.java;ql/src/java/org/apache/hadoop/hive/ql/exec/repl/ReplLoadTask.java;ql/src/java/org/apache/hadoop/hive/ql/exec/repl/ReplLoadWork.java;ql/src/java/org/apache/hadoop/hive/ql/exec/repl/bootstrap/events/filesystem/BootstrapEventsIterator.java;ql/src/java/org/apache/hadoop/hive/ql/exec/repl/bootstrap/events/filesystem/DatabaseEventsIterator.java;ql/src/java/org/apache/hadoop/hive/ql/exec/repl/bootstrap/events/filesystem/FSTableEvent.java;ql/src/java/org/apache/hadoop/hive/ql/exec/repl/bootstrap/load/table/LoadPartitions.java;ql/src/java/org/apache/hadoop/hive/ql/exec/repl/bootstrap/load/table/LoadTable.java;ql/src/java/org/apache/hadoop/hive/ql/exec/repl/incremental/IncrementalLoadTasksBuilder.java;ql/src/java/org/apache/hadoop/hive/ql/exec/repl/util/ReplUtils.java;ql/src/java/org/apache/hadoop/hive/ql/metadata/Table.java;ql/src/java/org/apache/hadoop/hive/ql/parse/BaseSemanticAnalyzer.java;ql/src/java/org/apache/hadoop/hive/ql/parse/ImportSemanticAnalyzer.java;ql/src/java/org/apache/hadoop/hive/ql/parse/ReplicationSemanticAnalyzer.java;ql/src/java/org/apache/hadoop/hive/ql/parse/ReplicationSpec.java;ql/src/java/org/apache/hadoop/hive/ql/parse/repl/CopyUtils.java;ql/src/java/org/apache/hadoop/hive/ql/parse/repl/dump/Utils.java;ql/src/java/org/apache/hadoop/hive/ql/parse/repl/dump/events/DropTableHandler.java;ql/src/java/org/apache/hadoop/hive/ql/parse/repl/dump/events/InsertHandler.java;ql/src/java/org/apache/hadoop/hive/ql/parse/repl/dump/io/PartitionSerializer.java;ql/src/java/org/apache/hadoop/hive/ql/parse/repl/dump/io/TableSerializer.java;ql/src/java/org/apache/hadoop/hive/ql/parse/repl/load/MetadataJson.java;ql/src/java/org/apache/hadoop/hive/ql/parse/repl/load/message/InsertHandler.java;ql/src/java/org/apache/hadoop/hive/ql/parse/repl/load/message/MessageHandler.java;ql/src/java/org/apache/hadoop/hive/ql/parse/repl/load/message/TableHandler.java;ql/src/test/org/apache/hadoop/hive/ql/exec/repl/TestReplDumpTask.java
HIVE-20910,4.0.0,ql/src/java/org/apache/hadoop/hive/ql/optimizer/SortedDynPartitionOptimizer.java
HIVE-20905,4.0.0,ql/src/java/org/apache/hadoop/hive/ql/txn/compactor/Cleaner.java;standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/HiveMetaStore.java
HIVE-20901,4.0.0,
HIVE-20870,4.0.0,
HIVE-20842,4.0.0,ql/src/java/org/apache/hadoop/hive/ql/exec/OperatorUtils.java;ql/src/java/org/apache/hadoop/hive/ql/optimizer/stats/annotation/StatsRulesProcFactory.java
HIVE-20841,4.0.0,common/src/java/org/apache/hadoop/hive/conf/HiveConf.java;llap-client/src/java/org/apache/hadoop/hive/llap/tezplugins/helpers/LlapTaskUmbilicalServer.java;llap-tez/src/java/org/apache/hadoop/hive/llap/tezplugins/LlapTaskCommunicator.java;llap-tez/src/java/org/apache/hadoop/hive/llap/tezplugins/LlapTaskSchedulerService.java;llap-tez/src/java/org/apache/hadoop/hive/llap/tezplugins/endpoint/LlapPluginServerImpl.java
HIVE-20833,4.0.0,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/MetastoreDirectSqlUtils.java;standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/txn/TxnDbUtil.java
HIVE-20817,4.0.0,service/src/java/org/apache/hive/service/cli/ColumnValue.java
HIVE-20806,4.0.0,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/messaging/json/gzip/DeSerializer.java;standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/messaging/json/gzip/Serializer.java
HIVE-20805,4.0.0,common/src/java/org/apache/hadoop/hive/common/FileUtils.java;common/src/test/org/apache/hadoop/hive/common/TestFileUtils.java;ql/src/java/org/apache/hadoop/hive/ql/metadata/Hive.java
HIVE-20801,4.0.0,common/src/java/org/apache/hadoop/hive/conf/HiveConf.java;ql/src/java/org/apache/hadoop/hive/ql/io/AcidUtils.java;ql/src/test/org/apache/hadoop/hive/ql/lockmgr/TestDbTxnManager2.java
HIVE-20762,4.0.0,hcatalog/server-extensions/src/main/java/org/apache/hive/hcatalog/listener/DbNotificationListener.java;itests/hcatalog-unit/src/test/java/org/apache/hive/hcatalog/listener/TestDbNotificationListener.java;standalone-metastore/metastore-common/src/main/java/org/apache/hadoop/hive/metastore/conf/MetastoreConf.java
HIVE-20761,4.0.0,common/src/java/org/apache/hadoop/hive/conf/HiveConf.java;standalone-metastore/metastore-common/src/main/java/org/apache/hadoop/hive/metastore/conf/MetastoreConf.java
HIVE-20757,4.0.0,
HIVE-20742,4.0.0,itests/hive-unit/src/test/java/org/apache/hadoop/hive/ql/exec/spark/TestSparkSessionTimeout.java;ql/src/java/org/apache/hadoop/hive/ql/exec/spark/session/SparkSessionManagerImpl.java
HIVE-20719,4.0.0,ql/src/java/org/apache/hadoop/hive/ql/optimizer/SortedDynPartitionOptimizer.java;ql/src/test/org/apache/hadoop/hive/ql/TestTxnCommands3.java
HIVE-20682,4.0.0,itests/hive-unit/src/test/java/org/apache/hadoop/hive/ql/parse/TestReplicationScenarios.java;ql/src/java/org/apache/hadoop/hive/ql/metadata/Hive.java;service/src/java/org/apache/hive/service/cli/operation/SQLOperation.java;service/src/java/org/apache/hive/service/cli/session/HiveSessionImpl.java;service/src/test/org/apache/hive/service/cli/session/TestSessionManagerMetrics.java
HIVE-20680,4.0.0,common/src/java/org/apache/hadoop/hive/conf/HiveConf.java;itests/hive-unit/src/test/java/org/apache/hadoop/hive/ql/parse/TestReplicationScenariosAcrossInstances.java;ql/src/java/org/apache/hadoop/hive/ql/exec/repl/ReplLoadTask.java;ql/src/java/org/apache/hadoop/hive/ql/exec/repl/bootstrap/events/filesystem/DatabaseEventsIterator.java;standalone-metastore/metastore-server/src/test/java/org/apache/hadoop/hive/metastore/InjectableBehaviourObjectStore.java
HIVE-20678,4.0.0,hbase-handler/src/java/org/apache/hadoop/hive/hbase/HiveHBaseTableOutputFormat.java;hbase-handler/src/test/org/apache/hadoop/hive/hbase/TestHiveHBaseTableOutputFormat.java
HIVE-20676,4.0.0,service/src/java/org/apache/hive/service/server/HiveServer2.java
HIVE-20656,4.0.0,common/src/java/org/apache/hadoop/hive/conf/HiveConf.java
HIVE-20649,4.0.0,common/src/java/org/apache/hadoop/hive/conf/HiveConf.java;ql/src/java/org/apache/hadoop/hive/ql/io/orc/OrcFile.java;ql/src/test/org/apache/hadoop/hive/ql/io/orc/TestOrcFile.java
HIVE-20648,4.0.0,ql/src/java/org/apache/hadoop/hive/ql/exec/vector/VectorGroupByOperator.java;ql/src/test/org/apache/hadoop/hive/ql/exec/vector/TestVectorGroupByOperator.java
HIVE-20636,4.0.0,ql/src/java/org/apache/hadoop/hive/ql/optimizer/stats/annotation/StatsRulesProcFactory.java
HIVE-20632,4.0.0,itests/hive-unit/src/test/java/org/apache/hadoop/hive/ql/TestAcidOnTez.java;ql/src/java/org/apache/hadoop/hive/ql/lockmgr/DbTxnManager.java;ql/src/java/org/apache/hadoop/hive/ql/metadata/Hive.java;ql/src/java/org/apache/hadoop/hive/ql/parse/CalcitePlanner.java;standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/ObjectStore.java
HIVE-20631,4.0.0,ql/src/java/org/apache/hadoop/hive/ql/parse/repl/CopyUtils.java
HIVE-20629,4.0.0,itests/hive-unit/src/test/java/org/apache/hadoop/hive/ql/parse/TestReplicationScenariosAcrossInstances.java;ql/src/java/org/apache/hadoop/hive/ql/exec/repl/ReplLoadWork.java;ql/src/java/org/apache/hadoop/hive/ql/exec/repl/incremental/IncrementalLoadEventsIterator.java;ql/src/java/org/apache/hadoop/hive/ql/exec/repl/incremental/IncrementalLoadTasksBuilder.java;ql/src/java/org/apache/hadoop/hive/ql/parse/ReplicationSemanticAnalyzer.java
HIVE-20627,4.0.0,ql/src/java/org/apache/hadoop/hive/ql/metadata/Hive.java;service/src/java/org/apache/hive/service/cli/operation/SQLOperation.java
HIVE-20621,4.0.0,jdbc/src/java/org/apache/hive/jdbc/HiveQueryResultSet.java
HIVE-20612,4.0.0,common/src/java/org/apache/hadoop/hive/conf/HiveConf.java;ql/src/java/org/apache/hadoop/hive/ql/parse/CalcitePlanner.java
HIVE-20610,4.0.0,itests/hcatalog-unit/src/test/java/org/apache/hive/hcatalog/listener/TestDbNotificationListener.java
HIVE-20601,4.0.0,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/HiveAlterHandler.java
HIVE-20595,4.0.0,
HIVE-20583,4.0.0,jdbc/src/java/org/apache/hive/jdbc/HiveConnection.java
HIVE-20582,4.0.0,common/src/java/org/apache/hadoop/hive/conf/HiveConf.java;ql/src/java/org/apache/hadoop/hive/ql/hooks/HiveProtoLoggingHook.java
HIVE-20577,4.0.0,itests/hive-unit/src/test/java/org/apache/hive/jdbc/miniHS2/TestHs2ConnectionMetricsHttp.java
HIVE-20563,4.0.0,ql/src/java/org/apache/hadoop/hive/ql/exec/vector/VectorizationContext.java;ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/CastTimestampToString.java;ql/src/java/org/apache/hadoop/hive/ql/optimizer/physical/Vectorizer.java;ql/src/test/org/apache/hadoop/hive/ql/exec/vector/TestVectorizationContext.java
HIVE-20561,4.0.0,kafka-handler/src/java/org/apache/hadoop/hive/kafka/KafkaPullerRecordReader.java;kafka-handler/src/java/org/apache/hadoop/hive/kafka/KafkaRecordIterator.java;kafka-handler/src/test/org/apache/hadoop/hive/kafka/KafkaRecordIteratorTest.java
HIVE-20544,4.0.0,itests/hive-unit/src/test/java/org/apache/hive/service/cli/thrift/TestThriftCLIServiceSecurity.java;service-rpc/src/gen/thrift/gen-javabean/org/apache/hive/service/rpc/thrift/TOpenSessionReq.java
HIVE-20542,4.0.0,hcatalog/server-extensions/src/main/java/org/apache/hive/hcatalog/listener/DbNotificationListener.java;itests/hcatalog-unit/src/test/java/org/apache/hive/hcatalog/listener/TestDbNotificationListener.java;itests/hive-unit/src/test/java/org/apache/hadoop/hive/ql/parse/TestReplicationScenariosAcidTables.java;itests/hive-unit/src/test/java/org/apache/hadoop/hive/ql/parse/WarehouseInstance.java;ql/src/java/org/apache/hadoop/hive/ql/exec/repl/ReplDumpTask.java;ql/src/java/org/apache/hadoop/hive/ql/metadata/events/EventUtils.java;standalone-metastore/metastore-common/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/NotificationEventsCountRequest.java;standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/ObjectStore.java;standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/txn/TxnHandler.java
HIVE-20541,4.0.0,itests/hive-unit/src/test/java/org/apache/hadoop/hive/ql/parse/TestReplicationScenariosAcrossInstances.java;ql/src/java/org/apache/hadoop/hive/ql/parse/repl/dump/events/AddPartitionHandler.java
HIVE-20511,4.0.0,ql/src/java/org/apache/hadoop/hive/ql/exec/repl/ReplDumpTask.java;ql/src/java/org/apache/hadoop/hive/ql/metadata/Hive.java;ql/src/java/org/apache/hadoop/hive/ql/metadata/HiveMaterializedViewsRegistry.java;ql/src/test/org/apache/hadoop/hive/ql/exec/repl/TestReplDumpTask.java;service/src/java/org/apache/hive/service/cli/operation/SQLOperation.java;service/src/java/org/apache/hive/service/cli/session/HiveSessionImpl.java;standalone-metastore/metastore-common/src/main/java/org/apache/hadoop/hive/metastore/HiveMetaStoreClient.java;standalone-metastore/metastore-common/src/main/java/org/apache/hadoop/hive/metastore/utils/LogUtils.java
HIVE-20505,4.0.0,
HIVE-20472,4.0.0,
HIVE-20470,4.0.0,
HIVE-20451,4.0.0,itests/hive-unit/src/test/java/org/apache/hadoop/hive/metastore/tools/TestSchemaToolCatalogOps.java
HIVE-20394,4.0.0,itests/hive-unit/src/test/java/org/apache/hadoop/hive/ql/TestLocationQueries.java;itests/util/src/main/java/org/apache/hadoop/hive/accumulo/AccumuloQTestUtil.java;itests/util/src/main/java/org/apache/hadoop/hive/cli/control/AbstractCoreBlobstoreCliDriver.java;itests/util/src/main/java/org/apache/hadoop/hive/cli/control/CoreCliDriver.java;itests/util/src/main/java/org/apache/hadoop/hive/cli/control/CoreCompareCliDriver.java;itests/util/src/main/java/org/apache/hadoop/hive/cli/control/CoreHBaseCliDriver.java;itests/util/src/main/java/org/apache/hadoop/hive/cli/control/CoreHBaseNegativeCliDriver.java;itests/util/src/main/java/org/apache/hadoop/hive/cli/control/CoreNegativeCliDriver.java;itests/util/src/main/java/org/apache/hadoop/hive/cli/control/CorePerfCliDriver.java;itests/util/src/main/java/org/apache/hadoop/hive/hbase/HBaseQTestUtil.java;itests/util/src/main/java/org/apache/hadoop/hive/hbase/HBaseTestSetup.java;itests/util/src/main/java/org/apache/hadoop/hive/ql/QTestArguments.java;itests/util/src/main/java/org/apache/hadoop/hive/ql/QTestUtil.java;itests/util/src/main/java/org/apache/hadoop/hive/ql/parse/CoreParseNegative.java
HIVE-20385,4.0.0,ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDFOPDTIMinus.java;ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDFOPDTIPlus.java;ql/src/java/org/apache/hadoop/hive/ql/util/DateTimeMath.java
HIVE-20361,4.0.0,ql/src/test/org/apache/hadoop/hive/ql/exec/repl/TestReplDumpTask.java
HIVE-20347,4.0.0,ql/src/java/org/apache/hadoop/hive/ql/parse/SemanticAnalyzer.java
HIVE-20281,4.0.0,ql/src/java/org/apache/hadoop/hive/ql/optimizer/SharedWorkOptimizer.java
HIVE-20277,4.0.0,ql/src/java/org/apache/hadoop/hive/ql/exec/vector/VectorizationContext.java;ql/src/test/org/apache/hadoop/hive/ql/exec/vector/expressions/TestVectorIfStatement.java
HIVE-20274,4.0.0,serde/src/java/org/apache/hadoop/hive/serde2/objectinspector/ObjectInspectorFactory.java;serde/src/java/org/apache/hadoop/hive/serde2/objectinspector/ReflectionStructObjectInspector.java;serde/src/test/org/apache/hadoop/hive/serde2/objectinspector/TestReflectionObjectInspectors.java
HIVE-20258,4.0.0,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/ReplChangeManager.java
HIVE-20226,4.0.0,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/ObjectStore.java;standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/conf/MetastoreConf.java;standalone-metastore/metastore-server/src/test/java/org/apache/hadoop/hive/metastore/TestObjectStore.java
HIVE-20179,4.0.0,service/src/java/org/apache/hive/service/server/HiveServer2.java
HIVE-20168,4.0.0,ql/src/java/org/apache/hadoop/hive/ql/exec/ReduceSinkOperator.java
HIVE-20165,4.0.0,ql/src/java/org/apache/hadoop/hive/ql/io/orc/OrcRecordUpdater.java;streaming/src/test/org/apache/hive/streaming/TestStreaming.java
HIVE-20147,4.0.0,streaming/src/java/org/apache/hive/streaming/AbstractRecordWriter.java;streaming/src/java/org/apache/hive/streaming/HiveStreamingConnection.java
HIVE-20129,4.0.0,common/src/java/org/apache/hadoop/hive/conf/HiveConf.java
HIVE-20126,4.0.0,ql/src/java/org/apache/hadoop/hive/ql/io/orc/OrcInputFormat.java;ql/src/java/org/apache/hadoop/hive/ql/io/orc/VectorizedOrcInputFormat.java
HIVE-20116,4.0.0,ql/src/java/org/apache/hadoop/hive/ql/exec/tez/TezTask.java;ql/src/java/org/apache/hadoop/hive/ql/log/LogDivertAppender.java
HIVE-20103,4.0.0,ql/src/java/org/apache/hadoop/hive/ql/exec/tez/monitoring/TezJobMonitor.java
HIVE-20101,4.0.0,storage-api/src/java/org/apache/hive/common/util/BloomKFilter.java
HIVE-20098,4.0.0,standalone-metastore/src/main/java/org/apache/hadoop/hive/metastore/StatObjectConverter.java
HIVE-20074,4.0.0,itests/hive-unit/src/test/java/org/apache/hive/jdbc/TestTriggersWorkloadManager.java
HIVE-20028,4.0.0,metastore/src/java/org/apache/hadoop/hive/metastore/HiveMetaStoreUtils.java;streaming/src/java/org/apache/hive/streaming/HiveStreamingConnection.java
