Bug,FileName,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgCyclomaticStrictModified,AvgEssential,CCViolDensityCode,CCViolDensityLine,CountCCViol,CountCCViolType,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFileCode,CountDeclFileHeader,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodConst,CountDeclMethodDefault,CountDeclMethodFriend,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,CyclomaticStrictModified,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxCyclomaticStrictModified,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumCyclomaticStrictModified,SumEssential,File_method,CountInputMin,CountInputMean,CountInputMax,CountOutputMin,CountOutputMean,CountOutputMax,CountPathMin,CountPathMean,CountPathMax,MaxNestingMin,MaxNestingMean,MaxNestingMax,File_class,CountClassBase_class,CountClassCoupled_class,CountClassDerived_class,MaxInheritanceTree_class,PercentLackOfCohesion_class,Insertion,Deletion,hCounterV,bugFixCounter,hCounterB4V,devCounter,devCounterB4,avgbtwhDays,avgbtwhDaysPlus,expertiseAvg,expertiseMin,codechangedV,codechangedB4
0,/home/nicolas-richard/Desktop/.Apache_Hive/accumulo-handler/src/java/org/apache/hadoop/hive/accumulo/predicate/NoSuchCompareOpException.java,3.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,3.0,,,,3.0,3.0,0.0,,,,3.0,,,0.0,,0.0,0.0,3.0,,37.0,5.0,13.0,6.0,4.0,19.0,,,,,,5.0,9.0,6.0,,3.0,,,,,,,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,,0.0,,1.46,3.0,3.0,3.0,3.0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/home/nicolas-richard/Desktop/.Apache_Hive/accumulo-handler/src/java/org/apache/hadoop/hive/accumulo/predicate/NoSuchCompareOpException.java,1.0,2.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,/home/nicolas-richard/Desktop/.Apache_Hive/accumulo-handler/src/java/org/apache/hadoop/hive/accumulo/predicate/NoSuchPrimitiveComparisonException.java,3.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,3.0,,,,3.0,3.0,0.0,,,,3.0,,,0.0,,0.0,0.0,3.0,,39.0,6.0,14.0,7.0,4.0,19.0,,,,,,6.0,10.0,7.0,,3.0,,,,,,,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,,0.0,,1.36,3.0,3.0,3.0,3.0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/home/nicolas-richard/Desktop/.Apache_Hive/accumulo-handler/src/java/org/apache/hadoop/hive/accumulo/predicate/NoSuchPrimitiveComparisonException.java,1.0,2.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,/home/nicolas-richard/Desktop/.Apache_Hive/accumulo-handler/src/java/org/apache/hadoop/hive/accumulo/predicate/PrimitiveComparisonFilter.java,14.0,0.0,13.0,1.0,2.0,2.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,6.0,5.0,,,,5.0,5.0,6.0,,,,5.0,,,0.0,,2.0,2.0,1.0,,142.0,14.0,102.0,57.0,51.0,27.0,,,,,,71.0,82.0,53.0,,41.0,,,,,,,4.0,4.0,4.0,4.0,3.0,,0.0,2.0,,0.0,,0.26,12.0,12.0,13.0,13.0,7.0,/home/nicolas-richard/Desktop/.Apache_Hive/accumulo-handler/src/java/org/apache/hadoop/hive/accumulo/predicate/PrimitiveComparisonFilter.java,3.0,6.2,13.0,4.0,8.8,20.0,1.0,2.4,4.0,0.0,1.0,2.0,/home/nicolas-richard/Desktop/.Apache_Hive/accumulo-handler/src/java/org/apache/hadoop/hive/accumulo/predicate/PrimitiveComparisonFilter.java,1.0,30.0,0.0,2.0,63.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,/home/nicolas-richard/Desktop/.Apache_Hive/accumulo-handler/src/java/org/apache/hadoop/hive/accumulo/predicate/PushdownTuple.java,11.0,0.0,10.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,5.0,,,,5.0,5.0,3.0,,,,5.0,,,0.0,,0.0,0.0,5.0,,111.0,11.0,74.0,38.0,37.0,26.0,,,,,,48.0,59.0,37.0,,28.0,,,,,,,5.0,5.0,5.0,5.0,5.0,,0.0,1.0,,0.0,,0.35,11.0,11.0,11.0,11.0,9.0,/home/nicolas-richard/Desktop/.Apache_Hive/accumulo-handler/src/java/org/apache/hadoop/hive/accumulo/predicate/PushdownTuple.java,3.0,3.0,3.0,1.0,3.5,11.0,1.0,2.0,5.0,0.0,0.25,1.0,/home/nicolas-richard/Desktop/.Apache_Hive/accumulo-handler/src/java/org/apache/hadoop/hive/accumulo/predicate/PushdownTuple.java,1.0,22.0,0.0,1.0,53.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,/home/nicolas-richard/Desktop/.Apache_Hive/accumulo-handler/src/java/org/apache/hadoop/hive/accumulo/predicate/compare/CompareOp.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,,,,3.0,3.0,0.0,,,,3.0,,,0.0,,0.0,0.0,3.0,,43.0,4.0,6.0,5.0,0.0,33.0,,,,,,4.0,5.0,5.0,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,5.5,0.0,0.0,0.0,0.0,0.0,/home/nicolas-richard/Desktop/.Apache_Hive/accumulo-handler/src/java/org/apache/hadoop/hive/accumulo/predicate/compare/CompareOp.java,0.0,0.6666666666666666,1.0,0.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
0,/home/nicolas-richard/Desktop/.Apache_Hive/accumulo-handler/src/java/org/apache/hadoop/hive/accumulo/predicate/compare/DoubleCompare.java,7.0,0.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,9.0,,,,9.0,9.0,1.0,,,,9.0,,,0.0,,0.0,0.0,9.0,,107.0,13.0,45.0,21.0,13.0,49.0,,,,,,14.0,25.0,14.0,,11.0,,,,,,,2.0,2.0,2.0,2.0,1.0,,0.0,1.0,,0.0,,1.09,10.0,10.0,10.0,10.0,9.0,/home/nicolas-richard/Desktop/.Apache_Hive/accumulo-handler/src/java/org/apache/hadoop/hive/accumulo/predicate/compare/DoubleCompare.java,0.0,2.7777777777777777,11.0,2.0,3.111111111111111,5.0,1.0,1.1111111111111112,2.0,0.0,0.1111111111111111,1.0,/home/nicolas-richard/Desktop/.Apache_Hive/accumulo-handler/src/java/org/apache/hadoop/hive/accumulo/predicate/compare/DoubleCompare.java,2.0,6.0,0.0,1.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,/home/nicolas-richard/Desktop/.Apache_Hive/accumulo-handler/src/java/org/apache/hadoop/hive/accumulo/predicate/compare/Equal.java,3.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,5.0,,,,5.0,5.0,1.0,,,,5.0,,,0.0,,0.0,0.0,5.0,,49.0,8.0,20.0,11.0,4.0,21.0,,,,,,6.0,12.0,8.0,,4.0,,,,,,,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,,0.0,,1.05,5.0,5.0,5.0,5.0,5.0,/home/nicolas-richard/Desktop/.Apache_Hive/accumulo-handler/src/java/org/apache/hadoop/hive/accumulo/predicate/compare/Equal.java,1.0,2.6666666666666665,6.0,1.0,1.3333333333333333,2.0,1.0,1.0,1.0,0.0,0.0,0.0,/home/nicolas-richard/Desktop/.Apache_Hive/accumulo-handler/src/java/org/apache/hadoop/hive/accumulo/predicate/compare/Equal.java,2.0,2.0,0.0,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,/home/nicolas-richard/Desktop/.Apache_Hive/accumulo-handler/src/java/org/apache/hadoop/hive/accumulo/predicate/compare/GreaterThan.java,3.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,5.0,,,,5.0,5.0,1.0,,,,5.0,,,0.0,,0.0,0.0,5.0,,49.0,8.0,20.0,11.0,4.0,21.0,,,,,,6.0,12.0,8.0,,4.0,,,,,,,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,,0.0,,1.05,5.0,5.0,5.0,5.0,5.0,/home/nicolas-richard/Desktop/.Apache_Hive/accumulo-handler/src/java/org/apache/hadoop/hive/accumulo/predicate/compare/GreaterThan.java,1.0,2.6666666666666665,6.0,1.0,1.3333333333333333,2.0,1.0,1.0,1.0,0.0,0.0,0.0,/home/nicolas-richard/Desktop/.Apache_Hive/accumulo-handler/src/java/org/apache/hadoop/hive/accumulo/predicate/compare/GreaterThan.java,2.0,2.0,0.0,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,/home/nicolas-richard/Desktop/.Apache_Hive/accumulo-handler/src/java/org/apache/hadoop/hive/accumulo/predicate/compare/GreaterThanOrEqual.java,3.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,5.0,,,,5.0,5.0,1.0,,,,5.0,,,0.0,,0.0,0.0,5.0,,49.0,8.0,20.0,11.0,4.0,21.0,,,,,,6.0,12.0,8.0,,4.0,,,,,,,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,,0.0,,1.05,5.0,5.0,5.0,5.0,5.0,/home/nicolas-richard/Desktop/.Apache_Hive/accumulo-handler/src/java/org/apache/hadoop/hive/accumulo/predicate/compare/GreaterThanOrEqual.java,1.0,2.6666666666666665,6.0,1.0,1.3333333333333333,2.0,1.0,1.0,1.0,0.0,0.0,0.0,/home/nicolas-richard/Desktop/.Apache_Hive/accumulo-handler/src/java/org/apache/hadoop/hive/accumulo/predicate/compare/GreaterThanOrEqual.java,2.0,2.0,0.0,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,/home/nicolas-richard/Desktop/.Apache_Hive/accumulo-handler/src/java/org/apache/hadoop/hive/accumulo/predicate/compare/IntCompare.java,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,9.0,,,,9.0,9.0,1.0,,,,9.0,,,0.0,,0.0,0.0,9.0,,80.0,13.0,45.0,21.0,13.0,22.0,,,,,,13.0,24.0,13.0,,11.0,,,,,,,2.0,2.0,2.0,2.0,1.0,,0.0,1.0,,0.0,,0.49,10.0,10.0,10.0,10.0,9.0,/home/nicolas-richard/Desktop/.Apache_Hive/accumulo-handler/src/java/org/apache/hadoop/hive/accumulo/predicate/compare/IntCompare.java,0.0,2.6666666666666665,10.0,2.0,2.4444444444444446,5.0,1.0,1.1111111111111112,2.0,0.0,0.1111111111111111,1.0,/home/nicolas-richard/Desktop/.Apache_Hive/accumulo-handler/src/java/org/apache/hadoop/hive/accumulo/predicate/compare/IntCompare.java,2.0,6.0,0.0,1.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,/home/nicolas-richard/Desktop/.Apache_Hive/accumulo-handler/src/java/org/apache/hadoop/hive/accumulo/predicate/compare/LessThan.java,3.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,5.0,,,,5.0,5.0,1.0,,,,5.0,,,0.0,,0.0,0.0,5.0,,49.0,8.0,20.0,11.0,4.0,21.0,,,,,,6.0,12.0,8.0,,4.0,,,,,,,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,,0.0,,1.05,5.0,5.0,5.0,5.0,5.0,/home/nicolas-richard/Desktop/.Apache_Hive/accumulo-handler/src/java/org/apache/hadoop/hive/accumulo/predicate/compare/LessThan.java,1.0,2.6666666666666665,6.0,1.0,1.3333333333333333,2.0,1.0,1.0,1.0,0.0,0.0,0.0,/home/nicolas-richard/Desktop/.Apache_Hive/accumulo-handler/src/java/org/apache/hadoop/hive/accumulo/predicate/compare/LessThan.java,2.0,2.0,0.0,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,/home/nicolas-richard/Desktop/.Apache_Hive/accumulo-handler/src/java/org/apache/hadoop/hive/accumulo/predicate/compare/LessThanOrEqual.java,3.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,5.0,,,,5.0,5.0,1.0,,,,5.0,,,0.0,,0.0,0.0,5.0,,49.0,8.0,20.0,11.0,4.0,21.0,,,,,,6.0,12.0,8.0,,4.0,,,,,,,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,,0.0,,1.05,5.0,5.0,5.0,5.0,5.0,/home/nicolas-richard/Desktop/.Apache_Hive/accumulo-handler/src/java/org/apache/hadoop/hive/accumulo/predicate/compare/LessThanOrEqual.java,1.0,2.6666666666666665,6.0,1.0,1.3333333333333333,2.0,1.0,1.0,1.0,0.0,0.0,0.0,/home/nicolas-richard/Desktop/.Apache_Hive/accumulo-handler/src/java/org/apache/hadoop/hive/accumulo/predicate/compare/LessThanOrEqual.java,2.0,2.0,0.0,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,/home/nicolas-richard/Desktop/.Apache_Hive/accumulo-handler/src/java/org/apache/hadoop/hive/accumulo/predicate/compare/Like.java,3.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,5.0,,,,5.0,5.0,1.0,,,,5.0,,,0.0,,0.0,0.0,5.0,,50.0,8.0,20.0,11.0,4.0,22.0,,,,,,6.0,12.0,8.0,,4.0,,,,,,,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,,0.0,,1.1,5.0,5.0,5.0,5.0,5.0,/home/nicolas-richard/Desktop/.Apache_Hive/accumulo-handler/src/java/org/apache/hadoop/hive/accumulo/predicate/compare/Like.java,1.0,2.333333333333333,5.0,1.0,1.3333333333333333,2.0,1.0,1.0,1.0,0.0,0.0,0.0,/home/nicolas-richard/Desktop/.Apache_Hive/accumulo-handler/src/java/org/apache/hadoop/hive/accumulo/predicate/compare/Like.java,2.0,2.0,0.0,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,/home/nicolas-richard/Desktop/.Apache_Hive/accumulo-handler/src/java/org/apache/hadoop/hive/accumulo/predicate/compare/LongCompare.java,5.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,9.0,,,,9.0,9.0,1.0,,,,9.0,,,0.0,,0.0,0.0,9.0,,81.0,13.0,46.0,22.0,14.0,22.0,,,,,,14.0,25.0,14.0,,12.0,,,,,,,2.0,2.0,2.0,2.0,1.0,,0.0,1.0,,0.0,,0.48,10.0,10.0,10.0,10.0,9.0,/home/nicolas-richard/Desktop/.Apache_Hive/accumulo-handler/src/java/org/apache/hadoop/hive/accumulo/predicate/compare/LongCompare.java,0.0,2.7777777777777777,11.0,2.0,2.4444444444444446,5.0,1.0,1.1111111111111112,2.0,0.0,0.1111111111111111,1.0,/home/nicolas-richard/Desktop/.Apache_Hive/accumulo-handler/src/java/org/apache/hadoop/hive/accumulo/predicate/compare/LongCompare.java,2.0,6.0,0.0,1.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,/home/nicolas-richard/Desktop/.Apache_Hive/accumulo-handler/src/java/org/apache/hadoop/hive/accumulo/predicate/compare/NotEqual.java,3.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,5.0,,,,5.0,5.0,1.0,,,,5.0,,,0.0,,0.0,0.0,5.0,,49.0,8.0,20.0,11.0,4.0,21.0,,,,,,6.0,12.0,8.0,,4.0,,,,,,,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,,0.0,,1.05,5.0,5.0,5.0,5.0,5.0,/home/nicolas-richard/Desktop/.Apache_Hive/accumulo-handler/src/java/org/apache/hadoop/hive/accumulo/predicate/compare/NotEqual.java,1.0,2.6666666666666665,6.0,1.0,1.3333333333333333,2.0,1.0,1.0,1.0,0.0,0.0,0.0,/home/nicolas-richard/Desktop/.Apache_Hive/accumulo-handler/src/java/org/apache/hadoop/hive/accumulo/predicate/compare/NotEqual.java,2.0,2.0,0.0,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,/home/nicolas-richard/Desktop/.Apache_Hive/accumulo-handler/src/java/org/apache/hadoop/hive/accumulo/predicate/compare/PrimitiveComparison.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,,,,9.0,9.0,0.0,,,,9.0,,,0.0,,0.0,0.0,9.0,,49.0,11.0,12.0,11.0,0.0,26.0,,,,,,10.0,11.0,11.0,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,2.17,0.0,0.0,0.0,0.0,0.0,/home/nicolas-richard/Desktop/.Apache_Hive/accumulo-handler/src/java/org/apache/hadoop/hive/accumulo/predicate/compare/PrimitiveComparison.java,0.0,0.8888888888888888,2.0,0.0,0.8888888888888888,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
0,/home/nicolas-richard/Desktop/.Apache_Hive/accumulo-handler/src/java/org/apache/hadoop/hive/accumulo/predicate/compare/StringCompare.java,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,9.0,,,,9.0,9.0,1.0,,,,9.0,,,0.0,,0.0,0.0,9.0,,79.0,13.0,44.0,25.0,12.0,22.0,,,,,,15.0,25.0,16.0,,12.0,,,,,,,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,,0.0,,0.5,9.0,9.0,9.0,9.0,9.0,/home/nicolas-richard/Desktop/.Apache_Hive/accumulo-handler/src/java/org/apache/hadoop/hive/accumulo/predicate/compare/StringCompare.java,1.0,2.4444444444444446,7.0,1.0,2.7777777777777777,5.0,1.0,1.0,1.0,0.0,0.0,0.0,/home/nicolas-richard/Desktop/.Apache_Hive/accumulo-handler/src/java/org/apache/hadoop/hive/accumulo/predicate/compare/StringCompare.java,2.0,4.0,0.0,1.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,/home/nicolas-richard/Desktop/.Apache_Hive/accumulo-handler/src/java/org/apache/hadoop/hive/accumulo/predicate/compare/package-info.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0.0,,,0.0,,0.0,0.0,0.0,,4.0,0.0,1.0,1.0,0.0,3.0,,,,,,1.0,1.0,1.0,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,3.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
0,/home/nicolas-richard/Desktop/.Apache_Hive/accumulo-handler/src/java/org/apache/hadoop/hive/accumulo/predicate/package-info.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0.0,,,0.0,,0.0,0.0,0.0,,4.0,0.0,1.0,1.0,0.0,3.0,,,,,,1.0,1.0,1.0,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,3.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
0,/home/nicolas-richard/Desktop/.Apache_Hive/accumulo-handler/src/java/org/apache/hadoop/hive/accumulo/serde/AccumuloCompositeRowId.java,13.0,3.0,7.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,3.0,,,,3.0,3.0,0.0,,,,3.0,,,0.0,,0.0,0.0,3.0,,95.0,15.0,32.0,20.0,12.0,48.0,,,,,,23.0,28.0,20.0,,13.0,,,,,,,2.0,2.0,2.0,2.0,1.0,,0.0,1.0,,0.0,,1.5,4.0,4.0,4.0,4.0,3.0,/home/nicolas-richard/Desktop/.Apache_Hive/accumulo-handler/src/java/org/apache/hadoop/hive/accumulo/serde/AccumuloCompositeRowId.java,1.0,3.0,5.0,5.0,6.5,8.0,1.0,1.5,2.0,0.0,0.5,1.0,/home/nicolas-richard/Desktop/.Apache_Hive/accumulo-handler/src/java/org/apache/hadoop/hive/accumulo/serde/AccumuloCompositeRowId.java,1.0,8.0,1.0,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,/home/nicolas-richard/Desktop/.Apache_Hive/accumulo-handler/src/java/org/apache/hadoop/hive/accumulo/serde/AccumuloRowIdFactory.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,,,,5.0,5.0,0.0,,,,5.0,,,0.0,,0.0,0.0,5.0,,67.0,8.0,19.0,18.0,0.0,40.0,,,,,,15.0,16.0,16.0,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,2.11,0.0,0.0,0.0,0.0,0.0,/home/nicolas-richard/Desktop/.Apache_Hive/accumulo-handler/src/java/org/apache/hadoop/hive/accumulo/serde/AccumuloRowIdFactory.java,1.0,1.0,1.0,0.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
0,/home/nicolas-richard/Desktop/.Apache_Hive/accumulo-handler/src/java/org/apache/hadoop/hive/accumulo/serde/AccumuloRowSerializer.java,28.0,3.0,19.0,6.0,4.0,3.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,11.0,,,,11.0,11.0,6.0,,,,11.0,,,0.0,,0.0,9.0,2.0,,381.0,45.0,247.0,92.0,152.0,89.0,,,,,,141.0,180.0,85.0,,120.0,,,,,,,15.0,12.0,15.0,12.0,8.0,,0.0,4.0,,0.0,,0.36,39.0,36.0,41.0,38.0,21.0,/home/nicolas-richard/Desktop/.Apache_Hive/accumulo-handler/src/java/org/apache/hadoop/hive/accumulo/serde/AccumuloRowSerializer.java,3.0,8.4,16.0,1.0,8.1,20.0,1.0,8.3,52.0,0.0,1.1,4.0,/home/nicolas-richard/Desktop/.Apache_Hive/accumulo-handler/src/java/org/apache/hadoop/hive/accumulo/serde/AccumuloRowSerializer.java,1.0,37.0,0.0,1.0,73.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,/home/nicolas-richard/Desktop/.Apache_Hive/accumulo-handler/src/java/org/apache/hadoop/hive/accumulo/serde/AccumuloSerDe.java,8.0,1.0,7.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,11.0,,,,11.0,11.0,4.0,,,,11.0,,,0.0,,0.0,2.0,9.0,,157.0,26.0,108.0,53.0,48.0,23.0,,,,,,58.0,75.0,49.0,,35.0,,,,,,,3.0,3.0,3.0,3.0,1.0,,0.0,2.0,,0.0,,0.21,16.0,16.0,16.0,16.0,11.0,/home/nicolas-richard/Desktop/.Apache_Hive/accumulo-handler/src/java/org/apache/hadoop/hive/accumulo/serde/AccumuloSerDe.java,0.0,4.363636363636363,21.0,1.0,4.818181818181818,26.0,1.0,1.4545454545454546,3.0,0.0,0.4545454545454545,2.0,/home/nicolas-richard/Desktop/.Apache_Hive/accumulo-handler/src/java/org/apache/hadoop/hive/accumulo/serde/AccumuloSerDe.java,2.0,27.0,0.0,1.0,73.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,/home/nicolas-richard/Desktop/.Apache_Hive/accumulo-handler/src/java/org/apache/hadoop/hive/accumulo/serde/AccumuloSerDeParameters.java,9.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,2.0,10.0,23.0,,,,23.0,21.0,5.0,,,,23.0,,,0.0,,0.0,3.0,20.0,,292.0,54.0,185.0,82.0,93.0,53.0,,,,,,102.0,141.0,79.0,,81.0,,,,,,,4.0,4.0,4.0,4.0,3.0,,0.0,2.0,,0.0,,0.29,38.0,38.0,42.0,42.0,29.0,/home/nicolas-richard/Desktop/.Apache_Hive/accumulo-handler/src/java/org/apache/hadoop/hive/accumulo/serde/AccumuloSerDeParameters.java,1.0,4.681818181818182,14.0,1.0,2.8181818181818183,7.0,1.0,1.5454545454545454,3.0,0.0,0.4545454545454545,2.0,/home/nicolas-richard/Desktop/.Apache_Hive/accumulo-handler/src/java/org/apache/hadoop/hive/accumulo/serde/AccumuloSerDeParameters.java,1.0,30.0,0.0,2.0,79.0,0,0,0,0,0,0,0,0,0,0,0,0,0
